,index,concept,pal,accuracy,source,pal_conc
5344,25439,cherry,8,1.0,data,8cherry
5345,25447,cherry,8,0.0,data,8cherry
5346,25502,cherry,8,1.0,data,8cherry
5347,25540,cherry,8,0.0,data,8cherry
5348,25565,cherry,8,1.0,data,8cherry
5349,25589,cherry,8,0.0,data,8cherry
5350,25648,cherry,8,1.0,data,8cherry
5351,25686,cherry,8,1.0,data,8cherry
5352,26008,cherry,8,1.0,data,8cherry
5353,26042,cherry,8,1.0,data,8cherry
5354,26097,cherry,8,1.0,data,8cherry
5355,26128,cherry,8,1.0,data,8cherry
5356,26171,cherry,8,1.0,data,8cherry
5357,26207,cherry,8,1.0,data,8cherry
5358,26233,cherry,8,1.0,data,8cherry
5359,26278,cherry,8,1.0,data,8cherry
5360,26605,cherry,8,1.0,data,8cherry
5361,26618,cherry,8,1.0,data,8cherry
5362,26663,cherry,8,1.0,data,8cherry
5363,26690,cherry,8,1.0,data,8cherry
5364,26739,cherry,8,1.0,data,8cherry
5365,26773,cherry,8,1.0,data,8cherry
5366,26816,cherry,8,1.0,data,8cherry
5367,26840,cherry,8,1.0,data,8cherry
5368,26903,cherry,8,1.0,data,8cherry
5369,26920,cherry,8,1.0,data,8cherry
5370,26946,cherry,8,1.0,data,8cherry
5371,26976,cherry,8,1.0,data,8cherry
5372,27023,cherry,8,1.0,data,8cherry
5373,27077,cherry,8,1.0,data,8cherry
5374,27089,cherry,8,1.0,data,8cherry
5375,27122,cherry,8,1.0,data,8cherry
5376,27461,cherry,8,0.0,data,8cherry
5377,27515,cherry,8,0.0,data,8cherry
5378,27540,cherry,8,0.0,data,8cherry
5379,27593,cherry,8,0.0,data,8cherry
5380,27596,cherry,8,0.0,data,8cherry
5381,27662,cherry,8,0.0,data,8cherry
5382,27678,cherry,8,0.0,data,8cherry
5383,27715,cherry,8,0.0,data,8cherry
5384,36,cherry,12,1.0,data,12cherry
5385,65,cherry,12,1.0,data,12cherry
5386,99,cherry,12,1.0,data,12cherry
5387,120,cherry,12,1.0,data,12cherry
5388,154,cherry,12,1.0,data,12cherry
5389,189,cherry,12,1.0,data,12cherry
5390,223,cherry,12,1.0,data,12cherry
5391,266,cherry,12,1.0,data,12cherry
5392,1474,cherry,12,1.0,data,12cherry
5393,1515,cherry,12,1.0,data,12cherry
5394,1553,cherry,12,1.0,data,12cherry
5395,1606,cherry,12,1.0,data,12cherry
5396,1641,cherry,12,1.0,data,12cherry
5397,1652,cherry,12,1.0,data,12cherry
5398,1691,cherry,12,1.0,data,12cherry
5399,1744,cherry,12,1.0,data,12cherry
5400,1768,cherry,12,1.0,data,12cherry
5401,1808,cherry,12,0.0,data,12cherry
5402,1834,cherry,12,0.0,data,12cherry
5403,1883,cherry,12,1.0,data,12cherry
5404,1917,cherry,12,0.0,data,12cherry
5405,1954,cherry,12,1.0,data,12cherry
5406,1993,cherry,12,1.0,data,12cherry
5407,2011,cherry,12,0.0,data,12cherry
5408,2364,cherry,12,0.0,data,12cherry
5409,2395,cherry,12,1.0,data,12cherry
5410,2434,cherry,12,1.0,data,12cherry
5411,2461,cherry,12,0.0,data,12cherry
5412,2502,cherry,12,1.0,data,12cherry
5413,2541,cherry,12,0.0,data,12cherry
5414,2560,cherry,12,1.0,data,12cherry
5415,2607,cherry,12,0.0,data,12cherry
5416,2924,cherry,12,1.0,data,12cherry
5417,2982,cherry,12,1.0,data,12cherry
5418,2999,cherry,12,1.0,data,12cherry
5419,3061,cherry,12,1.0,data,12cherry
5420,3079,cherry,12,1.0,data,12cherry
5421,3125,cherry,12,1.0,data,12cherry
5422,3156,cherry,12,1.0,data,12cherry
5423,3194,cherry,12,1.0,data,12cherry
5424,3243,cherry,12,1.0,data,12cherry
5425,3254,cherry,12,1.0,data,12cherry
5426,3297,cherry,12,1.0,data,12cherry
5427,3333,cherry,12,1.0,data,12cherry
5428,3392,cherry,12,1.0,data,12cherry
5429,3396,cherry,12,1.0,data,12cherry
5430,3435,cherry,12,1.0,data,12cherry
5431,3502,cherry,12,1.0,data,12cherry
5432,3510,cherry,12,1.0,data,12cherry
5433,3572,cherry,12,1.0,data,12cherry
5434,3602,cherry,12,1.0,data,12cherry
5435,3637,cherry,12,1.0,data,12cherry
5436,3663,cherry,12,1.0,data,12cherry
5437,3703,cherry,12,1.0,data,12cherry
5438,3744,cherry,12,1.0,data,12cherry
5439,3769,cherry,12,1.0,data,12cherry
5440,3800,cherry,12,1.0,data,12cherry
5441,3848,cherry,12,1.0,data,12cherry
5442,3890,cherry,12,0.0,data,12cherry
5443,3926,cherry,12,1.0,data,12cherry
5444,3971,cherry,12,1.0,data,12cherry
5445,3991,cherry,12,1.0,data,12cherry
5446,4049,cherry,12,1.0,data,12cherry
5447,4057,cherry,12,1.0,data,12cherry
5448,4974,cherry,12,1.0,data,12cherry
5449,5034,cherry,12,1.0,data,12cherry
5450,5072,cherry,12,1.0,data,12cherry
5451,5081,cherry,12,1.0,data,12cherry
5452,5131,cherry,12,1.0,data,12cherry
5453,5173,cherry,12,1.0,data,12cherry
5454,5184,cherry,12,1.0,data,12cherry
5455,5255,cherry,12,1.0,data,12cherry
5456,5288,cherry,12,1.0,data,12cherry
5457,5327,cherry,12,1.0,data,12cherry
5458,5341,cherry,12,0.0,data,12cherry
5459,5380,cherry,12,0.0,data,12cherry
5460,5405,cherry,12,1.0,data,12cherry
5461,5442,cherry,12,1.0,data,12cherry
5462,5495,cherry,12,0.0,data,12cherry
5463,5538,cherry,12,0.0,data,12cherry
5464,5862,cherry,12,1.0,data,12cherry
5465,5901,cherry,12,1.0,data,12cherry
5466,5951,cherry,12,1.0,data,12cherry
5467,5977,cherry,12,1.0,data,12cherry
5468,5988,cherry,12,1.0,data,12cherry
5469,6027,cherry,12,1.0,data,12cherry
5470,6062,cherry,12,1.0,data,12cherry
5471,6096,cherry,12,1.0,data,12cherry
5472,6147,cherry,12,1.0,data,12cherry
5473,6181,cherry,12,1.0,data,12cherry
5474,6222,cherry,12,1.0,data,12cherry
5475,6247,cherry,12,1.0,data,12cherry
5476,6301,cherry,12,1.0,data,12cherry
5477,6344,cherry,12,1.0,data,12cherry
5478,6384,cherry,12,1.0,data,12cherry
5479,6394,cherry,12,1.0,data,12cherry
5480,7034,cherry,12,1.0,data,12cherry
5481,7068,cherry,12,1.0,data,12cherry
5482,7105,cherry,12,1.0,data,12cherry
5483,7152,cherry,12,1.0,data,12cherry
5484,7171,cherry,12,1.0,data,12cherry
5485,7206,cherry,12,1.0,data,12cherry
5486,7231,cherry,12,1.0,data,12cherry
5487,7297,cherry,12,1.0,data,12cherry
5488,7609,cherry,12,1.0,data,12cherry
5489,7667,cherry,12,1.0,data,12cherry
5490,7694,cherry,12,1.0,data,12cherry
5491,7712,cherry,12,1.0,data,12cherry
5492,7745,cherry,12,1.0,data,12cherry
5493,7779,cherry,12,1.0,data,12cherry
5494,7826,cherry,12,1.0,data,12cherry
5495,7852,cherry,12,1.0,data,12cherry
5496,7902,cherry,12,1.0,data,12cherry
5497,7940,cherry,12,1.0,data,12cherry
5498,7972,cherry,12,1.0,data,12cherry
5499,8021,cherry,12,1.0,data,12cherry
5500,8062,cherry,12,1.0,data,12cherry
5501,8087,cherry,12,1.0,data,12cherry
5502,8111,cherry,12,1.0,data,12cherry
5503,8145,cherry,12,1.0,data,12cherry
5504,8495,cherry,12,1.0,data,12cherry
5505,8519,cherry,12,0.0,data,12cherry
5506,8544,cherry,12,0.0,data,12cherry
5507,8605,cherry,12,0.0,data,12cherry
5508,8634,cherry,12,0.0,data,12cherry
5509,8666,cherry,12,1.0,data,12cherry
5510,8692,cherry,12,0.0,data,12cherry
5511,8737,cherry,12,0.0,data,12cherry
5512,9673,cherry,12,1.0,data,12cherry
5513,9704,cherry,12,1.0,data,12cherry
5514,9732,cherry,12,1.0,data,12cherry
5515,9754,cherry,12,0.0,data,12cherry
5516,9785,cherry,12,0.0,data,12cherry
5517,9851,cherry,12,1.0,data,12cherry
5518,9878,cherry,12,1.0,data,12cherry
5519,9927,cherry,12,1.0,data,12cherry
5520,10258,cherry,12,1.0,data,12cherry
5521,10264,cherry,12,1.0,data,12cherry
5522,10302,cherry,12,1.0,data,12cherry
5523,10353,cherry,12,1.0,data,12cherry
5524,10395,cherry,12,1.0,data,12cherry
5525,10420,cherry,12,1.0,data,12cherry
5526,10453,cherry,12,1.0,data,12cherry
5527,10487,cherry,12,1.0,data,12cherry
5528,12000,cherry,12,1.0,data,12cherry
5529,12047,cherry,12,1.0,data,12cherry
5530,12076,cherry,12,1.0,data,12cherry
5531,12117,cherry,12,1.0,data,12cherry
5532,12141,cherry,12,1.0,data,12cherry
5533,12174,cherry,12,1.0,data,12cherry
5534,12211,cherry,12,1.0,data,12cherry
5535,12242,cherry,12,1.0,data,12cherry
5536,12589,cherry,12,0.0,data,12cherry
5537,12622,cherry,12,0.0,data,12cherry
5538,12664,cherry,12,0.0,data,12cherry
5539,12671,cherry,12,0.0,data,12cherry
5540,12722,cherry,12,0.0,data,12cherry
5541,12773,cherry,12,0.0,data,12cherry
5542,12803,cherry,12,0.0,data,12cherry
5543,12844,cherry,12,0.0,data,12cherry
5544,13453,cherry,12,1.0,data,12cherry
5545,13473,cherry,12,1.0,data,12cherry
5546,13512,cherry,12,1.0,data,12cherry
5547,13546,cherry,12,1.0,data,12cherry
5548,13607,cherry,12,1.0,data,12cherry
5549,13636,cherry,12,1.0,data,12cherry
5550,13686,cherry,12,1.0,data,12cherry
5551,13719,cherry,12,1.0,data,12cherry
5552,14051,cherry,12,1.0,data,12cherry
5553,14062,cherry,12,0.0,data,12cherry
5554,14092,cherry,12,1.0,data,12cherry
5555,14145,cherry,12,0.0,data,12cherry
5556,14196,cherry,12,0.0,data,12cherry
5557,14210,cherry,12,0.0,data,12cherry
5558,14245,cherry,12,0.0,data,12cherry
5559,14287,cherry,12,1.0,data,12cherry
5560,14338,cherry,12,1.0,data,12cherry
5561,14375,cherry,12,1.0,data,12cherry
5562,14391,cherry,12,1.0,data,12cherry
5563,14432,cherry,12,1.0,data,12cherry
5564,14465,cherry,12,1.0,data,12cherry
5565,14502,cherry,12,1.0,data,12cherry
5566,14537,cherry,12,1.0,data,12cherry
5567,14584,cherry,12,1.0,data,12cherry
5568,15210,cherry,12,1.0,data,12cherry
5569,15256,cherry,12,1.0,data,12cherry
5570,15261,cherry,12,1.0,data,12cherry
5571,15331,cherry,12,1.0,data,12cherry
5572,15365,cherry,12,1.0,data,12cherry
5573,15390,cherry,12,1.0,data,12cherry
5574,15428,cherry,12,1.0,data,12cherry
5575,15443,cherry,12,1.0,data,12cherry
5576,15780,cherry,12,1.0,data,12cherry
5577,15835,cherry,12,1.0,data,12cherry
5578,15854,cherry,12,1.0,data,12cherry
5579,15898,cherry,12,1.0,data,12cherry
5580,15917,cherry,12,1.0,data,12cherry
5581,15976,cherry,12,1.0,data,12cherry
5582,16023,cherry,12,1.0,data,12cherry
5583,16045,cherry,12,1.0,data,12cherry
5584,17233,cherry,12,0.0,data,12cherry
5585,17287,cherry,12,0.0,data,12cherry
5586,17304,cherry,12,1.0,data,12cherry
5587,17356,cherry,12,1.0,data,12cherry
5588,17402,cherry,12,1.0,data,12cherry
5589,17417,cherry,12,1.0,data,12cherry
5590,17451,cherry,12,1.0,data,12cherry
5591,17518,cherry,12,0.0,data,12cherry
5592,17552,cherry,12,1.0,data,12cherry
5593,17580,cherry,12,0.0,data,12cherry
5594,17623,cherry,12,1.0,data,12cherry
5595,17657,cherry,12,0.0,data,12cherry
5596,17683,cherry,12,0.0,data,12cherry
5597,17718,cherry,12,0.0,data,12cherry
5598,17758,cherry,12,0.0,data,12cherry
5599,17797,cherry,12,0.0,data,12cherry
5600,17830,cherry,12,1.0,data,12cherry
5601,17871,cherry,12,1.0,data,12cherry
5602,17888,cherry,12,1.0,data,12cherry
5603,17947,cherry,12,1.0,data,12cherry
5604,17978,cherry,12,1.0,data,12cherry
5605,18005,cherry,12,1.0,data,12cherry
5606,18044,cherry,12,1.0,data,12cherry
5607,18089,cherry,12,1.0,data,12cherry
5608,18428,cherry,12,1.0,data,12cherry
5609,18454,cherry,12,1.0,data,12cherry
5610,18480,cherry,12,1.0,data,12cherry
5611,18523,cherry,12,1.0,data,12cherry
5612,18546,cherry,12,1.0,data,12cherry
5613,18607,cherry,12,1.0,data,12cherry
5614,18633,cherry,12,1.0,data,12cherry
5615,18661,cherry,12,1.0,data,12cherry
5616,19291,cherry,12,1.0,data,12cherry
5617,19333,cherry,12,1.0,data,12cherry
5618,19382,cherry,12,1.0,data,12cherry
5619,19416,cherry,12,1.0,data,12cherry
5620,19432,cherry,12,1.0,data,12cherry
5621,19487,cherry,12,1.0,data,12cherry
5622,19517,cherry,12,1.0,data,12cherry
5623,19542,cherry,12,1.0,data,12cherry
5624,19597,cherry,12,1.0,data,12cherry
5625,19637,cherry,12,0.0,data,12cherry
5626,19663,cherry,12,0.0,data,12cherry
5627,19692,cherry,12,1.0,data,12cherry
5628,19718,cherry,12,1.0,data,12cherry
5629,19779,cherry,12,1.0,data,12cherry
5630,19788,cherry,12,1.0,data,12cherry
5631,19850,cherry,12,1.0,data,12cherry
5632,19885,cherry,12,1.0,data,12cherry
5633,19917,cherry,12,1.0,data,12cherry
5634,19942,cherry,12,1.0,data,12cherry
5635,19991,cherry,12,1.0,data,12cherry
5636,20012,cherry,12,1.0,data,12cherry
5637,20048,cherry,12,1.0,data,12cherry
5638,20087,cherry,12,1.0,data,12cherry
5639,20118,cherry,12,1.0,data,12cherry
5640,20153,cherry,12,1.0,data,12cherry
5641,20203,cherry,12,1.0,data,12cherry
5642,20241,cherry,12,1.0,data,12cherry
5643,20283,cherry,12,1.0,data,12cherry
5644,20298,cherry,12,1.0,data,12cherry
5645,20350,cherry,12,1.0,data,12cherry
5646,20396,cherry,12,1.0,data,12cherry
5647,20404,cherry,12,1.0,data,12cherry
5648,20745,cherry,12,1.0,data,12cherry
5649,20786,cherry,12,0.0,data,12cherry
5650,20832,cherry,12,1.0,data,12cherry
5651,20859,cherry,12,1.0,data,12cherry
5652,20887,cherry,12,1.0,data,12cherry
5653,20930,cherry,12,1.0,data,12cherry
5654,20956,cherry,12,1.0,data,12cherry
5655,21013,cherry,12,1.0,data,12cherry
5656,21627,cherry,12,0.0,data,12cherry
5657,21655,cherry,12,0.0,data,12cherry
5658,21713,cherry,12,0.0,data,12cherry
5659,21738,cherry,12,0.0,data,12cherry
5660,21756,cherry,12,0.0,data,12cherry
5661,21814,cherry,12,0.0,data,12cherry
5662,21837,cherry,12,0.0,data,12cherry
5663,21864,cherry,12,0.0,data,12cherry
5664,22200,cherry,12,1.0,data,12cherry
5665,22265,cherry,12,1.0,data,12cherry
5666,22302,cherry,12,1.0,data,12cherry
5667,22315,cherry,12,1.0,data,12cherry
5668,22359,cherry,12,1.0,data,12cherry
5669,22385,cherry,12,1.0,data,12cherry
5670,22412,cherry,12,1.0,data,12cherry
5671,22454,cherry,12,1.0,data,12cherry
5672,22489,cherry,12,1.0,data,12cherry
5673,22556,cherry,12,1.0,data,12cherry
5674,22574,cherry,12,1.0,data,12cherry
5675,22629,cherry,12,1.0,data,12cherry
5676,22655,cherry,12,1.0,data,12cherry
5677,22687,cherry,12,1.0,data,12cherry
5678,22728,cherry,12,1.0,data,12cherry
5679,22774,cherry,12,1.0,data,12cherry
5680,22797,cherry,12,1.0,data,12cherry
5681,22819,cherry,12,1.0,data,12cherry
5682,22876,cherry,12,1.0,data,12cherry
5683,22890,cherry,12,1.0,data,12cherry
5684,22926,cherry,12,1.0,data,12cherry
5685,22995,cherry,12,1.0,data,12cherry
5686,23005,cherry,12,1.0,data,12cherry
5687,23032,cherry,12,1.0,data,12cherry
5688,23387,cherry,12,0.0,data,12cherry
5689,23410,cherry,12,0.0,data,12cherry
5690,23467,cherry,12,0.0,data,12cherry
5691,23504,cherry,12,0.0,data,12cherry
5692,23517,cherry,12,0.0,data,12cherry
5693,23569,cherry,12,0.0,data,12cherry
5694,23588,cherry,12,0.0,data,12cherry
5695,23638,cherry,12,0.0,data,12cherry
5696,23976,cherry,12,1.0,data,12cherry
5697,24004,cherry,12,1.0,data,12cherry
5698,24029,cherry,12,1.0,data,12cherry
5699,24062,cherry,12,1.0,data,12cherry
5700,24095,cherry,12,1.0,data,12cherry
5701,24146,cherry,12,1.0,data,12cherry
5702,24187,cherry,12,1.0,data,12cherry
5703,24229,cherry,12,1.0,data,12cherry
5704,24245,cherry,12,1.0,data,12cherry
5705,24285,cherry,12,1.0,data,12cherry
5706,24326,cherry,12,1.0,data,12cherry
5707,24362,cherry,12,1.0,data,12cherry
5708,24408,cherry,12,1.0,data,12cherry
5709,24424,cherry,12,1.0,data,12cherry
5710,24483,cherry,12,1.0,data,12cherry
5711,24495,cherry,12,1.0,data,12cherry
5712,25131,cherry,12,1.0,data,12cherry
5713,25153,cherry,12,1.0,data,12cherry
5714,25200,cherry,12,1.0,data,12cherry
5715,25240,cherry,12,1.0,data,12cherry
5716,25293,cherry,12,1.0,data,12cherry
5717,25323,cherry,12,1.0,data,12cherry
5718,25354,cherry,12,1.0,data,12cherry
5719,25402,cherry,12,1.0,data,12cherry
5720,25442,cherry,12,1.0,data,12cherry
5721,25456,cherry,12,1.0,data,12cherry
5722,25481,cherry,12,1.0,data,12cherry
5723,25547,cherry,12,1.0,data,12cherry
5724,25558,cherry,12,1.0,data,12cherry
5725,25608,cherry,12,1.0,data,12cherry
5726,25629,cherry,12,1.0,data,12cherry
5727,25667,cherry,12,1.0,data,12cherry
5728,25999,cherry,12,1.0,data,12cherry
5729,26029,cherry,12,1.0,data,12cherry
5730,26082,cherry,12,1.0,data,12cherry
5731,26105,cherry,12,1.0,data,12cherry
5732,26136,cherry,12,1.0,data,12cherry
5733,26178,cherry,12,1.0,data,12cherry
5734,26228,cherry,12,1.0,data,12cherry
5735,26267,cherry,12,1.0,data,12cherry
5736,26588,cherry,12,1.0,data,12cherry
5737,26637,cherry,12,1.0,data,12cherry
5738,26680,cherry,12,1.0,data,12cherry
5739,26687,cherry,12,1.0,data,12cherry
5740,26750,cherry,12,1.0,data,12cherry
5741,26762,cherry,12,1.0,data,12cherry
5742,26811,cherry,12,1.0,data,12cherry
5743,26845,cherry,12,1.0,data,12cherry
5744,26896,cherry,12,1.0,data,12cherry
5745,26935,cherry,12,1.0,data,12cherry
5746,26965,cherry,12,1.0,data,12cherry
5747,26989,cherry,12,1.0,data,12cherry
5748,27026,cherry,12,1.0,data,12cherry
5749,27072,cherry,12,1.0,data,12cherry
5750,27098,cherry,12,1.0,data,12cherry
5751,27143,cherry,12,1.0,data,12cherry
5752,27478,cherry,12,0.0,data,12cherry
5753,27488,cherry,12,1.0,data,12cherry
5754,27547,cherry,12,0.0,data,12cherry
5755,27568,cherry,12,0.0,data,12cherry
5756,27617,cherry,12,1.0,data,12cherry
5757,27657,cherry,12,0.0,data,12cherry
5758,27699,cherry,12,0.0,data,12cherry
5759,27706,cherry,12,1.0,data,12cherry
5760,328,comfort,2,0.0,data,2comfort
5761,354,comfort,2,0.0,data,2comfort
5762,401,comfort,2,0.0,data,2comfort
5763,429,comfort,2,0.0,data,2comfort
5764,454,comfort,2,1.0,data,2comfort
5765,476,comfort,2,1.0,data,2comfort
5766,523,comfort,2,1.0,data,2comfort
5767,567,comfort,2,0.0,data,2comfort
5768,597,comfort,2,1.0,data,2comfort
5769,649,comfort,2,1.0,data,2comfort
5770,676,comfort,2,1.0,data,2comfort
5771,715,comfort,2,1.0,data,2comfort
5772,752,comfort,2,1.0,data,2comfort
5773,778,comfort,2,1.0,data,2comfort
5774,838,comfort,2,1.0,data,2comfort
5775,875,comfort,2,1.0,data,2comfort
5776,881,comfort,2,0.0,data,2comfort
5777,946,comfort,2,1.0,data,2comfort
5778,959,comfort,2,1.0,data,2comfort
5779,1000,comfort,2,1.0,data,2comfort
5780,1030,comfort,2,1.0,data,2comfort
5781,1063,comfort,2,1.0,data,2comfort
5782,1108,comfort,2,0.0,data,2comfort
5783,1149,comfort,2,1.0,data,2comfort
5784,2050,comfort,2,1.0,data,2comfort
5785,2104,comfort,2,0.0,data,2comfort
5786,2139,comfort,2,1.0,data,2comfort
5787,2191,comfort,2,1.0,data,2comfort
5788,2226,comfort,2,1.0,data,2comfort
5789,2232,comfort,2,1.0,data,2comfort
5790,2265,comfort,2,1.0,data,2comfort
5791,2317,comfort,2,1.0,data,2comfort
5792,4121,comfort,2,1.0,data,2comfort
5793,4135,comfort,2,1.0,data,2comfort
5794,4196,comfort,2,1.0,data,2comfort
5795,4201,comfort,2,1.0,data,2comfort
5796,4268,comfort,2,1.0,data,2comfort
5797,4274,comfort,2,1.0,data,2comfort
5798,4338,comfort,2,1.0,data,2comfort
5799,4375,comfort,2,1.0,data,2comfort
5800,4409,comfort,2,0.0,data,2comfort
5801,4423,comfort,2,1.0,data,2comfort
5802,4479,comfort,2,1.0,data,2comfort
5803,4518,comfort,2,0.0,data,2comfort
5804,4556,comfort,2,0.0,data,2comfort
5805,4582,comfort,2,0.0,data,2comfort
5806,4612,comfort,2,0.0,data,2comfort
5807,4657,comfort,2,0.0,data,2comfort
5808,5584,comfort,2,0.0,data,2comfort
5809,5597,comfort,2,1.0,data,2comfort
5810,5624,comfort,2,1.0,data,2comfort
5811,5687,comfort,2,1.0,data,2comfort
5812,5726,comfort,2,0.0,data,2comfort
5813,5761,comfort,2,0.0,data,2comfort
5814,5775,comfort,2,0.0,data,2comfort
5815,5822,comfort,2,0.0,data,2comfort
5816,6441,comfort,2,1.0,data,2comfort
5817,6498,comfort,2,1.0,data,2comfort
5818,6518,comfort,2,1.0,data,2comfort
5819,6536,comfort,2,1.0,data,2comfort
5820,6591,comfort,2,1.0,data,2comfort
5821,6615,comfort,2,1.0,data,2comfort
5822,6676,comfort,2,1.0,data,2comfort
5823,6713,comfort,2,1.0,data,2comfort
5824,6733,comfort,2,0.0,data,2comfort
5825,6783,comfort,2,0.0,data,2comfort
5826,6821,comfort,2,0.0,data,2comfort
5827,6832,comfort,2,0.0,data,2comfort
5828,6894,comfort,2,0.0,data,2comfort
5829,6904,comfort,2,0.0,data,2comfort
5830,6954,comfort,2,1.0,data,2comfort
5831,6979,comfort,2,1.0,data,2comfort
5832,7336,comfort,2,1.0,data,2comfort
5833,7361,comfort,2,1.0,data,2comfort
5834,7386,comfort,2,1.0,data,2comfort
5835,7416,comfort,2,1.0,data,2comfort
5836,7463,comfort,2,1.0,data,2comfort
5837,7493,comfort,2,1.0,data,2comfort
5838,7530,comfort,2,1.0,data,2comfort
5839,7579,comfort,2,1.0,data,2comfort
5840,8192,comfort,2,0.0,data,2comfort
5841,8235,comfort,2,0.0,data,2comfort
5842,8285,comfort,2,1.0,data,2comfort
5843,8306,comfort,2,0.0,data,2comfort
5844,8356,comfort,2,0.0,data,2comfort
5845,8387,comfort,2,0.0,data,2comfort
5846,8402,comfort,2,0.0,data,2comfort
5847,8445,comfort,2,0.0,data,2comfort
5848,8780,comfort,2,0.0,data,2comfort
5849,8809,comfort,2,0.0,data,2comfort
5850,8858,comfort,2,0.0,data,2comfort
5851,8894,comfort,2,0.0,data,2comfort
5852,8937,comfort,2,0.0,data,2comfort
5853,8956,comfort,2,0.0,data,2comfort
5854,9015,comfort,2,0.0,data,2comfort
5855,9039,comfort,2,0.0,data,2comfort
5856,9062,comfort,2,0.0,data,2comfort
5857,9101,comfort,2,1.0,data,2comfort
5858,9146,comfort,2,0.0,data,2comfort
5859,9196,comfort,2,0.0,data,2comfort
5860,9228,comfort,2,0.0,data,2comfort
5861,9271,comfort,2,0.0,data,2comfort
5862,9293,comfort,2,0.0,data,2comfort
5863,9335,comfort,2,0.0,data,2comfort
5864,10521,comfort,2,1.0,data,2comfort
5865,10557,comfort,2,1.0,data,2comfort
5866,10611,comfort,2,1.0,data,2comfort
5867,10634,comfort,2,1.0,data,2comfort
5868,10672,comfort,2,0.0,data,2comfort
5869,10700,comfort,2,0.0,data,2comfort
5870,10734,comfort,2,0.0,data,2comfort
5871,10783,comfort,2,0.0,data,2comfort
5872,11108,comfort,2,1.0,data,2comfort
5873,11170,comfort,2,1.0,data,2comfort
5874,11207,comfort,2,1.0,data,2comfort
5875,11237,comfort,2,1.0,data,2comfort
5876,11261,comfort,2,1.0,data,2comfort
5877,11292,comfort,2,1.0,data,2comfort
5878,11350,comfort,2,1.0,data,2comfort
5879,11379,comfort,2,1.0,data,2comfort
5880,11404,comfort,2,0.0,data,2comfort
5881,11455,comfort,2,0.0,data,2comfort
5882,11467,comfort,2,1.0,data,2comfort
5883,11526,comfort,2,0.0,data,2comfort
5884,11542,comfort,2,0.0,data,2comfort
5885,11600,comfort,2,1.0,data,2comfort
5886,11641,comfort,2,0.0,data,2comfort
5887,11645,comfort,2,0.0,data,2comfort
5888,11705,comfort,2,0.0,data,2comfort
5889,11741,comfort,2,0.0,data,2comfort
5890,11763,comfort,2,0.0,data,2comfort
5891,11812,comfort,2,0.0,data,2comfort
5892,11848,comfort,2,0.0,data,2comfort
5893,11870,comfort,2,0.0,data,2comfort
5894,11927,comfort,2,0.0,data,2comfort
5895,11954,comfort,2,1.0,data,2comfort
5896,12268,comfort,2,1.0,data,2comfort
5897,12324,comfort,2,0.0,data,2comfort
5898,12346,comfort,2,0.0,data,2comfort
5899,12411,comfort,2,1.0,data,2comfort
5900,12414,comfort,2,0.0,data,2comfort
5901,12481,comfort,2,0.0,data,2comfort
5902,12519,comfort,2,0.0,data,2comfort
5903,12521,comfort,2,0.0,data,2comfort
5904,13154,comfort,2,1.0,data,2comfort
5905,13181,comfort,2,1.0,data,2comfort
5906,13218,comfort,2,0.0,data,2comfort
5907,13275,comfort,2,1.0,data,2comfort
5908,13313,comfort,2,1.0,data,2comfort
5909,13347,comfort,2,0.0,data,2comfort
5910,13376,comfort,2,0.0,data,2comfort
5911,13396,comfort,2,0.0,data,2comfort
5912,13728,comfort,2,0.0,data,2comfort
5913,13769,comfort,2,1.0,data,2comfort
5914,13817,comfort,2,1.0,data,2comfort
5915,13839,comfort,2,0.0,data,2comfort
5916,13876,comfort,2,0.0,data,2comfort
5917,13926,comfort,2,0.0,data,2comfort
5918,13955,comfort,2,1.0,data,2comfort
5919,14010,comfort,2,1.0,data,2comfort
5920,14628,comfort,2,1.0,data,2comfort
5921,14675,comfort,2,0.0,data,2comfort
5922,14699,comfort,2,0.0,data,2comfort
5923,14740,comfort,2,0.0,data,2comfort
5924,14761,comfort,2,1.0,data,2comfort
5925,14801,comfort,2,0.0,data,2comfort
5926,14838,comfort,2,0.0,data,2comfort
5927,14862,comfort,2,0.0,data,2comfort
5928,14920,comfort,2,0.0,data,2comfort
5929,14961,comfort,2,1.0,data,2comfort
5930,14977,comfort,2,0.0,data,2comfort
5931,15035,comfort,2,1.0,data,2comfort
5932,15046,comfort,2,0.0,data,2comfort
5933,15095,comfort,2,1.0,data,2comfort
5934,15124,comfort,2,1.0,data,2comfort
